GroupPeriod,Period,group_event_set_id
6130,455,1
6131,366,1
6132,406,1
6133,684,1
6134,230,1
6135,319,1
6138,692,1
6139,220,1
6140,869,1
6141,374,1
6142,995,1
6144,297,1
6145,188,1
6146,387,1
6147,546,1
6148,716,1
6149,962,1
6150,514,1
6151,757,1
6154,866,1
6156,341,1
6157,323,1
6158,916,1
6159,324,1
6160,878,1
6161,192,1
6162,18,1
6163,59,1
6166,991,1
6167,577,1
6168,227,1
6169,914,1
6170,26,1
6171,915,1
6172,331,1
6173,409,1
6174,320,1
6175,64,1
6176,567,1
6177,662,1
6178,159,1
6179,552,1
6180,279,1
6181,50,1
6183,862,1
6184,53,1
6185,420,1
6187,823,1
6188,169,1
6189,852,1
6190,950,1
6191,317,1
6193,875,1
6194,616,1
6196,329,1
6197,225,1
6198,583,1
6199,398,1
6200,424,1
6201,231,1
6203,691,1
6204,674,1
6207,971,1
6208,74,1
6209,943,1
6212,199,1
6213,635,1
6214,925,1
6216,332,1
6217,631,1
6218,651,1
6219,987,1
6220,627,1
6221,372,1
6222,561,1
6225,224,1
6226,82,1
6227,305,1
6228,874,1
6232,934,1
6233,451,1
6234,99,1
6235,250,1
6236,233,1
6237,541,1
6238,34,1
6239,382,1
6240,620,1
6242,678,1
6244,898,1
6245,768,1
6246,160,1
6248,972,1
6250,465,1
6251,789,1
6252,670,1
6253,680,1
6254,597,1
6255,463,1
6256,140,1
6257,379,1
6258,494,1
6259,881,1
6260,912,1
6261,195,1
6263,779,1
6265,408,1
6266,919,1
6268,953,1
6269,375,1
6270,33,1
6271,36,1
6272,434,1
6273,798,1
6275,765,1
6277,722,1
6279,315,1
6280,410,1
6282,469,1
6283,270,1
6284,497,1
6285,890,1
6286,432,1
6287,506,1
6290,190,1
6291,516,1
6293,993,1
6294,683,1
6295,481,1
6296,594,1
6297,637,1
6299,977,1
6300,313,1
6301,55,1
6302,255,1
6307,150,1
6308,360,1
6311,269,1
6313,252,1
6314,727,1
6316,202,1
6319,441,1
6320,239,1
6321,274,1
6323,114,1
6324,67,1
6325,475,1
6327,688,1
6329,404,1
6330,643,1
6331,318,1
6332,907,1
6335,903,1
6337,210,1
6338,58,1
6339,658,1
6340,124,1
6342,405,1
6343,630,1
6344,884,1
6345,938,1
6346,794,1
6348,920,1
6349,456,1
6351,816,1
6352,186,1
6353,587,1
6354,130,1
6356,444,1
6358,152,1
6359,540,1
6360,185,1
6361,575,1
6362,69,1
6365,474,1
6367,280,1
6368,700,1
6369,821,1
6370,800,1
6371,312,1
6372,690,1
6373,356,1
6374,145,1
6376,857,1
6377,949,1
6378,645,1
6379,212,1
6380,751,1
6381,745,1
6385,370,1
6386,354,1
6387,345,1
6388,288,1
6389,929,1
6391,291,1
6392,773,1
6394,989,1
6395,749,1
6397,310,1
6399,79,1
6400,92,1
6401,622,1
6404,791,1
6405,571,1
6406,687,1
6407,795,1
6408,677,1
6409,728,1
6410,327,1
6411,781,1
6412,134,1
6413,440,1
6414,171,1
6415,87,1
6416,614,1
6420,346,1
6421,142,1
6422,850,1
6423,644,1
6425,984,1
6426,135,1
6428,676,1
6429,981,1
6430,262,1
6431,706,1
6432,281,1
6433,299,1
6434,549,1
6438,322,1
6441,182,1
6442,487,1
6443,731,1
6444,37,1
6445,654,1
6446,148,1
6447,701,1
6448,118,1
6450,75,1
6451,960,1
6452,131,1
6453,519,1
6455,531,1
6456,801,1
6457,520,1
6458,517,1
6459,978,1
6460,762,1
6461,272,1
6462,30,1
6464,932,1
6465,107,1
6466,267,1
6467,650,1
6468,772,1
6471,975,1
6473,787,1
6474,526,1
6475,817,1
6476,62,1
6477,153,1
6478,947,1
6479,565,1
6480,710,1
6482,38,1
6483,618,1
6484,842,1
6485,94,1
6486,229,1
6488,572,1
6489,113,1
6490,155,1
6492,859,1
6493,647,1
6494,333,1
6495,797,1
6496,836,1
6497,397,1
6498,491,1
6499,358,1
6500,752,1
6501,574,1
6502,423,1
6503,968,1
6505,966,1
6506,133,1
6507,221,1
6508,248,1
6509,417,1
6510,500,1
6511,394,1
6513,879,1
6516,4,1
6518,426,1
6519,608,1
6520,353,1
6521,763,1
6523,435,1
6524,284,1
6525,970,1
6526,888,1
6527,112,1
6529,659,1
6530,167,1
6531,425,1
6532,922,1
6533,359,1
6534,449,1
6536,473,1
6537,537,1
6538,266,1
6541,136,1
6542,278,1
6543,530,1
6544,639,1
6545,889,1
6546,600,1
6547,581,1
6548,369,1
6550,596,1
6551,447,1
6552,303,1
6553,542,1
6555,422,1
6556,429,1
6557,198,1
6558,719,1
6559,882,1
6560,60,1
6562,539,1
6563,612,1
6565,973,1
6566,873,1
6567,399,1
6568,390,1
6569,945,1
6570,894,1
6571,740,1
6572,586,1
6573,337,1
6574,349,1
6575,533,1
6576,809,1
6578,287,1
6579,392,1
6580,738,1
6581,368,1
6582,49,1
6584,803,1
6585,316,1
6587,98,1
6588,570,1
6589,175,1
6590,146,1
6592,877,1
6593,377,1
6594,544,1
6595,693,1
6596,858,1
6597,362,1
6598,326,1
6599,483,1
6600,702,1
6601,782,1
6602,216,1
6603,930,1
6604,826,1
6607,179,1
6608,547,1
6609,736,1
6611,189,1
6612,599,1
6613,88,1
6614,525,1
6615,35,1
6617,20,1
6619,759,1
6620,268,1
6621,734,1
6622,495,1
6623,849,1
6624,413,1
6625,27,1
6626,548,1
6627,905,1
6628,290,1
6629,438,1
6630,711,1
6631,673,1
6633,883,1
6634,529,1
6635,703,1
6636,508,1
6637,158,1
6638,897,1
6639,511,1
6640,770,1
6643,154,1
6644,717,1
6645,14,1
6646,380,1
6647,559,1
6648,679,1
6649,77,1
6650,872,1
6651,174,1
6652,997,1
6653,725,1
6654,206,1
6655,940,1
6656,125,1
6660,904,1
6661,998,1
6664,812,1
6665,505,1
6666,338,1
6667,128,1
6669,923,1
6670,895,1
6672,718,1
6673,522,1
6675,774,1
6676,436,1
6677,96,1
6678,137,1
6679,208,1
6682,126,1
6683,985,1
6684,371,1
6685,247,1
6686,282,1
6688,184,1
6691,70,1
6692,652,1
6693,994,1
6694,788,1
6695,864,1
6696,73,1
6697,867,1
6698,624,1
6699,933,1
6700,178,1
6701,656,1
6702,2,1
6704,910,1
6705,860,1
6706,490,1
6707,228,1
6708,450,1
6709,532,1
6710,799,1
6711,621,1
6712,258,1
6713,825,1
6714,48,1
6715,462,1
6716,909,1
6717,705,1
6718,756,1
6719,498,1
6720,97,1
6722,564,1
6724,201,1
6725,712,1
6727,263,1
6728,334,1
6729,289,1
6730,295,1
6731,793,1
6734,604,1
6735,553,1
6736,783,1
6737,967,1
6739,743,1
6740,117,1
6741,538,1
6744,584,1
6745,219,1
6747,476,1
6748,384,1
6750,918,1
6751,924,1
6752,386,1
6753,856,1
6754,672,1
6755,927,1
6756,681,1
6757,641,1
6759,543,1
6760,304,1
6761,276,1
6762,156,1
6763,376,1
6764,454,1
6766,32,1
6768,999,1
6769,383,1
6770,336,1
6771,411,1
6773,785,1
6775,720,1
6776,983,1
6778,31,1
6779,964,1
6780,1,1
6781,187,1
6782,121,1
6784,164,1
6785,956,1
6786,344,1
6787,240,1
6788,640,1
6789,784,1
6791,891,1
6792,197,1
6794,780,1
6795,846,1
6796,939,1
6797,942,1
6798,653,1
6799,102,1
6800,602,1
6803,68,1
6805,241,1
6806,330,1
6807,1000,1
6808,931,1
6809,805,1
6810,328,1
6811,15,1
6812,560,1
6813,461,1
6816,707,1
6818,657,1
6819,832,1
6820,796,1
6821,661,1
6822,306,1
6823,61,1
6825,458,1
6826,958,1
6828,249,1
6830,737,1
6833,851,1
6834,480,1
6836,143,1
6839,10,1
6840,484,1
6841,833,1
6842,840,1
6843,51,1
6844,792,1
6845,19,1
6846,615,1
6847,396,1
6848,460,1
6849,119,1
6850,100,1
6851,492,1
6852,613,1
6854,85,1
6855,926,1
6856,528,1
6857,675,1
6858,844,1
6859,936,1
6860,260,1
6861,78,1
6862,393,1
6865,45,1
6866,839,1
6867,416,1
6868,348,1
6869,7,1
6870,421,1
6871,56,1
6873,598,1
6874,827,1
6875,41,1
6876,25,1
6877,84,1
6878,238,1
6879,340,1
6881,655,1
6883,694,1
6884,21,1
6885,513,1
6886,419,1
6887,257,1
6889,569,1
6890,285,1
6892,381,1
6894,308,1
6895,831,1
6897,401,1
6899,427,1
6900,16,1
6902,86,1
6903,205,1
6904,730,1
6905,625,1
6906,990,1
6907,325,1
6908,367,1
6909,804,1
6911,431,1
6913,95,1
6915,5,1
6916,236,1
6917,181,1
6918,147,1
6919,629,1
6921,129,1
6922,992,1
6923,899,1
6924,764,1
6925,339,1
6926,682,1
6931,141,1
6932,952,1
6934,273,1
6936,886,1
6937,433,1
6939,820,1
6940,758,1
6941,9,1
6942,807,1
6943,824,1
6944,646,1
6945,89,1
6946,8,1
6947,828,1
6948,6,1
6949,623,1
6951,489,1
6952,769,1
6953,510,1
6954,535,1
6955,811,1
6956,311,1
6957,300,1
6959,402,1
6960,853,1
6961,965,1
6962,715,1
6963,407,1
6964,351,1
6968,163,1
6970,554,1
6971,293,1
6973,302,1
6976,887,1
6977,42,1
6978,504,1
6979,607,1
6980,207,1
6981,378,1
6983,726,1
6986,105,1
6987,261,1
6989,704,1
6990,63,1
6991,211,1
6992,558,1
6995,771,1
6996,829,1
6997,841,1
6998,496,1
7002,909,1
7003,519,1
7005,466,1
7006,826,1
7007,480,1
7008,136,1
7009,202,1
7010,804,1
7012,567,1
7014,181,1
7015,417,1
7016,618,1
7017,490,1
7019,993,1
7020,346,1
7022,967,1
7023,318,1
7024,559,1
7026,352,1
7030,745,1
7031,374,1
7032,266,1
7033,345,1
7034,479,1
7035,811,1
7036,20,1
7037,851,1
7038,770,1
7039,208,1
7040,563,1
7042,500,1
7044,381,1
7045,997,1
7046,201,1
7047,22,1
7048,661,1
7050,5,1
7051,632,1
7052,565,1
7053,1000,1
7054,158,1
7055,4,1
7058,131,1
7060,807,1
7061,670,1
7062,250,1
7063,145,1
7064,812,1
7065,864,1
7066,884,1
7068,547,1
7069,191,1
7070,594,1
7072,423,1
7074,353,1
7076,700,1
7078,297,1
7079,526,1
7080,476,1
7083,344,1
7084,303,1
7085,538,1
7086,894,1
7087,741,1
7089,731,1
7090,335,1
7091,146,1
7092,33,1
7093,938,1
7094,257,1
7095,508,1
7096,21,1
7097,934,1
7098,968,1
7100,144,1
7101,879,1
7103,737,1
7104,71,1
7105,678,1
7106,517,1
7108,511,1
7109,415,1
7110,216,1
7112,656,1
7114,603,1
7117,498,1
7119,351,1
7120,784,1
7121,691,1
7122,434,1
7123,88,1
7124,684,1
7125,492,1
7126,990,1
7127,528,1
7128,105,1
7129,627,1
7131,584,1
7133,319,1
7134,874,1
7135,143,1
7136,341,1
7137,340,1
7142,36,1
7143,137,1
7144,816,1
7146,8,1
7147,338,1
7148,833,1
7149,786,1
7150,389,1
7152,984,1
7153,233,1
7155,718,1
7156,952,1
7157,325,1
7158,662,1
7159,749,1
7160,285,1
7162,999,1
7163,726,1
7164,533,1
7165,86,1
7166,456,1
7168,92,1
7170,504,1
7173,608,1
7174,792,1
7175,744,1
7176,989,1
7179,135,1
7180,234,1
7181,805,1
7182,378,1
7183,37,1
7184,712,1
7185,25,1
7186,844,1
7187,796,1
7189,225,1
7190,261,1
7191,273,1
7192,138,1
7195,406,1
7196,108,1
7197,197,1
7199,185,1
7200,465,1
7201,45,1
7203,67,1
7204,163,1
7205,251,1
7209,914,1
7210,765,1
7211,408,1
7212,287,1
7213,604,1
7214,546,1
7216,328,1
7217,463,1
7220,949,1
7221,825,1
7222,312,1
7223,818,1
7225,878,1
7226,252,1
7227,329,1
7228,794,1
7229,221,1
7230,774,1
7231,888,1
7232,930,1
7233,368,1
7234,841,1
7237,361,1
7239,134,1
7240,637,1
7241,789,1
7242,663,1
7243,313,1
7244,520,1
7245,84,1
7246,799,1
7247,676,1
7248,763,1
7249,119,1
7250,992,1
7251,390,1
7252,701,1
7253,658,1
7258,889,1
7259,383,1
7260,356,1
7261,672,1
7264,972,1
7266,773,1
7267,788,1
7268,514,1
7270,964,1
7273,330,1
7274,616,1
7276,15,1
7277,615,1
7278,1,1
7279,327,1
7280,30,1
7281,300,1
7282,384,1
7283,692,1
7285,454,1
7286,688,1
7287,60,1
7289,715,1
7292,112,1
7293,649,1
7296,421,1
7299,243,1
7301,643,1
7303,31,1
7304,495,1
7305,556,1
7307,887,1
7308,279,1
7309,272,1
7314,274,1
7317,598,1
7318,458,1
7320,642,1
7322,779,1
7323,778,1
7324,733,1
7327,987,1
7328,302,1
7330,922,1
7331,128,1
7333,698,1
7334,717,1
7335,332,1
7336,23,1
7338,429,1
7339,895,1
7340,258,1
7341,932,1
7342,929,1
7343,97,1
7344,927,1
7345,339,1
7346,489,1
7347,859,1
7348,753,1
7351,326,1
7352,96,1
7353,762,1
7355,703,1
7357,783,1
7358,236,1
7359,193,1
7362,569,1
7363,869,1
7364,73,1
7365,502,1
7366,607,1
7367,269,1
7368,175,1
7370,69,1
7371,260,1
7372,322,1
7373,425,1
7374,85,1
7375,89,1
7376,853,1
7377,746,1
7378,578,1
7379,581,1
7380,380,1
7381,460,1
7382,623,1
7383,121,1
7385,682,1
7386,194,1
7387,675,1
7388,366,1
7389,856,1
7390,57,1
7391,198,1
7393,182,1
7394,995,1
7395,544,1
7397,535,1
7398,828,1
7401,683,1
7402,159,1
7403,336,1
7404,640,1
7405,736,1
7406,74,1
7407,650,1
7408,16,1
7409,427,1
7411,555,1
7412,646,1
7413,955,1
7414,372,1
7415,229,1
7416,246,1
7417,118,1
7418,370,1
7419,213,1
7420,787,1
7421,50,1
7422,707,1
7423,117,1
7424,631,1
7426,638,1
7427,981,1
7429,973,1
7430,548,1
7431,983,1
7432,652,1
7433,641,1
7434,600,1
7435,694,1
7436,280,1
7437,823,1
7438,857,1
7440,464,1
7441,206,1
7442,379,1
7443,719,1
7444,75,1
7445,881,1
7446,382,1
7448,956,1
7449,827,1
7450,991,1
7451,333,1
7452,68,1
7453,99,1
7454,925,1
7455,654,1
7457,677,1
7458,985,1
7459,288,1
7461,706,1
7462,596,1
7463,846,1
7464,348,1
7465,840,1
7466,497,1
7467,624,1
7468,49,1
7470,169,1
7471,651,1
7472,720,1
7473,867,1
7474,107,1
7475,734,1
7476,160,1
7479,966,1
7481,401,1
7484,240,1
7485,728,1
7486,394,1
7487,141,1
7488,130,1
7489,164,1
7490,420,1
7491,95,1
7493,577,1
7495,399,1
7496,26,1
7499,771,1
7500,281,1
7501,59,1
7502,711,1
7503,409,1
7504,866,1
7505,814,1
7506,860,1
7507,27,1
7508,687,1
7509,883,1
7510,473,1
7514,7,1
7515,106,1
7516,369,1
7517,855,1
7518,953,1
7519,265,1
7520,793,1
7521,564,1
7522,587,1
7523,557,1
7525,9,1
7526,426,1
7527,155,1
7529,797,1
7530,311,1
7531,455,1
7533,35,1
7534,308,1
7535,757,1
7536,392,1
7537,405,1
7538,165,1
7539,247,1
7540,125,1
7541,227,1
7542,962,1
7543,61,1
7544,187,1
7548,419,1
7549,597,1
7551,440,1
7552,397,1
7554,34,1
7555,262,1
7556,360,1
7558,575,1
7559,571,1
7561,270,1
7562,740,1
7564,647,1
7565,716,1
7567,842,1
7568,412,1
7570,907,1
7571,602,1
7572,941,1
7573,905,1
7574,625,1
7575,756,1
7576,522,1
7577,154,1
7578,268,1
7579,469,1
7581,113,1
7582,212,1
7583,282,1
7584,785,1
7585,898,1
7587,457,1
7588,530,1
7589,903,1
7590,199,1
7591,850,1
7592,752,1
7593,315,1
7594,79,1
7595,148,1
7597,94,1
7598,948,1
7599,211,1
7600,63,1
7601,630,1
7602,171,1
7603,189,1
7605,98,1
7606,759,1
7607,291,1
7608,798,1
7609,174,1
7610,56,1
7611,513,1
7612,152,1
7613,912,1
7614,461,1
7615,375,1
7617,560,1
7618,893,1
7619,320,1
7620,263,1
7621,512,1
7622,622,1
7623,537,1
7624,730,1
7625,173,1
7626,410,1
7627,536,1
7629,177,1
7630,316,1
7631,931,1
7632,310,1
7633,534,1
7634,610,1
7635,18,1
7636,666,1
7637,62,1
7638,126,1
7639,611,1
7640,680,1
7642,727,1
7643,916,1
7646,635,1
7647,541,1
7648,505,1
7649,359,1
7651,977,1
7652,129,1
7653,660,1
7654,725,1
7656,612,1
7657,644,1
7658,800,1
7660,367,1
7661,224,1
7664,435,1
7665,386,1
7667,986,1
7668,195,1
7669,402,1
7670,436,1
7671,484,1
7672,276,1
7673,228,1
7674,449,1
7675,758,1
7676,679,1
7677,244,1
7678,928,1
7679,491,1
7682,153,1
7683,254,1
7685,267,1
7687,304,1
7689,475,1
7690,852,1
7691,305,1
7692,873,1
7693,411,1
7695,781,1
7697,337,1
7698,151,1
7699,299,1
7700,404,1
7701,219,1
7702,422,1
7703,791,1
7704,568,1
7705,462,1
7706,362,1
7708,891,1
7710,509,1
7712,10,1
7713,525,1
7714,782,1
7715,100,1
7716,358,1
7717,960,1
7719,926,1
7720,572,1
7724,939,1
7726,142,1
7727,334,1
7728,803,1
7729,393,1
7731,950,1
7732,659,1
7733,764,1
7734,920,1
7735,890,1
7736,293,1
7738,428,1
7739,655,1
7741,639,1
7742,971,1
7743,209,1
7744,306,1
7745,549,1
7746,994,1
7747,667,1
7749,444,1
7750,371,1
7751,877,1
7753,613,1
7754,14,1
7755,140,1
7756,924,1
7759,570,1
7762,524,1
7763,965,1
7764,751,1
7767,943,1
7768,532,1
7769,653,1
7770,77,1
7771,255,1
7772,942,1
7773,839,1
7774,156,1
7775,296,1
7777,241,1
7778,184,1
7780,161,1
7781,836,1
7782,772,1
7783,309,1
7784,558,1
7785,886,1
7786,331,1
7787,278,1
7788,230,1
7791,970,1
7792,899,1
7793,872,1
7794,289,1
7795,674,1
7796,705,1
7797,242,1
7798,481,1
7799,693,1
7800,944,1
7801,923,1
7802,179,1
7804,620,1
7805,133,1
7807,834,1
7808,188,1
7810,416,1
7811,413,1
7812,614,1
7813,238,1
7814,669,1
7815,178,1
7816,64,1
7819,824,1
7820,831,1
7821,819,1
7823,629,1
7825,82,1
7826,777,1
7827,102,1
7828,673,1
7829,441,1
7830,617,1
7831,817,1
7832,599,1
7833,249,1
7834,702,1
7835,42,1
7836,38,1
7837,66,1
7839,543,1
7840,239,1
7841,205,1
7843,809,1
7844,41,1
7845,681,1
7846,978,1
7848,396,1
7849,940,1
7850,349,1
7851,862,1
7852,103,1
7853,354,1
7854,529,1
7857,829,1
7859,167,1
7860,937,1
7861,510,1
7862,220,1
7863,450,1
7864,377,1
7865,72,1
7866,738,1
7868,483,1
7869,114,1
7871,801,1
7873,574,1
7874,933,1
7875,849,1
7876,975,1
7877,531,1
7878,553,1
7879,795,1
7880,207,1
7881,710,1
7882,947,1
7883,290,1
7884,78,1
7885,821,1
7886,324,1
7887,210,1
7888,998,1
7889,2,1
7890,55,1
7892,832,1
7894,769,1
7895,53,1
7897,910,1
7899,323,1
7900,561,1
7901,424,1
7902,810,1
7903,897,1
7904,147,1
7905,958,1
7907,70,1
7908,51,1
7909,645,1
7911,539,1
7912,945,1
7913,387,1
7914,583,1
7915,589,1
7917,621,1
7918,32,1
7919,116,1
7921,722,1
7922,376,1
7925,704,1
7926,438,1
7927,248,1
7928,6,1
7929,451,1
7930,875,1
7931,918,1
7932,516,1
7935,190,1
7938,87,1
7939,398,1
7940,432,1
7944,690,1
7945,648,1
7947,407,1
7949,431,1
7950,496,1
7952,284,1
7953,554,1
7954,743,1
7957,882,1
7958,192,1
7959,494,1
7960,657,1
7961,19,1
7962,295,1
7964,317,1
7965,768,1
7966,552,1
7967,904,1
7968,586,1
7970,474,1
7971,48,1
7972,780,1
7973,124,1
7975,433,1
7976,487,1
7977,540,1
7978,936,1
7980,858,1
7981,919,1
7982,447,1
7983,915,1
7986,542,1
7988,58,1
7990,231,1
7992,506,1
7994,186,1
7996,54,1
7997,150,1
7998,820,1
8000,813,1
8001,282,1
8002,817,1
8003,331,1
8004,334,1
8005,727,1
8006,303,1
8007,618,1
8008,706,1
8009,677,1
8010,826,1
8013,179,1
8014,358,1
8015,975,1
8016,328,1
8017,205,1
8020,985,1
8021,141,1
8022,794,1
8023,220,1
8025,480,1
8026,506,1
8027,678,1
8028,455,1
8029,777,1
8030,553,1
8032,941,1
8034,786,1
8036,476,1
8037,67,1
8038,534,1
8039,409,1
8040,720,1
8041,59,1
8044,705,1
8046,687,1
8048,793,1
8049,124,1
8050,201,1
8051,536,1
8052,379,1
8053,958,1
8054,50,1
8055,934,1
8056,16,1
8057,856,1
8058,51,1
8059,21,1
8061,310,1
8062,860,1
8063,844,1
8064,368,1
8066,138,1
8067,267,1
8068,97,1
8069,637,1
8073,431,1
8074,474,1
8076,525,1
8077,377,1
8079,877,1
8081,867,1
8082,154,1
8083,991,1
8085,461,1
8086,131,1
8087,48,1
8088,366,1
8089,839,1
8090,380,1
8092,603,1
8093,726,1
8094,663,1
8095,842,1
8097,69,1
8098,447,1
8099,240,1
8100,299,1
8102,53,1
8103,295,1
8104,464,1
8105,923,1
8106,623,1
8107,167,1
8109,262,1
8110,489,1
8111,827,1
8113,458,1
8114,18,1
8115,781,1
8116,497,1
8117,425,1
8118,612,1
8119,999,1
8120,415,1
8121,816,1
8122,182,1
8124,926,1
8125,219,1
8127,763,1
8129,944,1
8131,1000,1
8132,359,1
8135,158,1
8136,187,1
8137,85,1
8138,642,1
8139,297,1
8142,487,1
8143,408,1
8144,78,1
8146,857,1
8148,514,1
8149,317,1
8150,567,1
8151,268,1
8152,107,1
8153,719,1
8155,851,1
8156,599,1
8158,704,1
8160,571,1
8164,568,1
8166,30,1
8168,780,1
8169,236,1
8170,933,1
8173,964,1
8175,313,1
8176,620,1
8177,340,1
8178,940,1
8179,450,1
8180,26,1
8181,635,1
8182,130,1
8183,165,1
8184,246,1
8185,828,1
8186,779,1
8187,263,1
8188,66,1
8189,965,1
8190,278,1
8191,8,1
8193,690,1
8194,404,1
8195,660,1
8196,829,1
8197,977,1
8200,528,1
8201,61,1
8202,272,1
8204,535,1
8205,126,1
8206,288,1
8207,323,1
8208,9,1
8209,407,1
8210,221,1
8212,746,1
8213,530,1
8214,147,1
8215,289,1
8216,244,1
8218,638,1
8219,968,1
8220,632,1
8222,516,1
8223,662,1
8224,770,1
8225,800,1
8227,192,1
8228,600,1
8230,674,1
8231,873,1
8232,133,1
8233,825,1
8234,230,1
8235,866,1
8236,284,1
8238,146,1
8239,792,1
8240,785,1
8241,952,1
8243,814,1
8244,1,1
8246,433,1
8247,353,1
8248,744,1
8249,809,1
8250,725,1
8251,648,1
8252,533,1
8253,542,1
8254,762,1
8257,291,1
8258,330,1
8259,694,1
8261,949,1
8262,804,1
8263,429,1
8264,544,1
8266,6,1
8269,756,1
8270,986,1
8271,811,1
8272,228,1
8274,939,1
8275,406,1
8276,345,1
8278,49,1
8279,903,1
8280,743,1
8282,36,1
8283,765,1
8284,554,1
8285,852,1
8287,613,1
8288,627,1
8289,320,1
8290,736,1
8291,722,1
8292,324,1
8294,653,1
8295,832,1
8297,930,1
8298,45,1
8299,973,1
8300,707,1
8301,657,1
8302,479,1
8304,960,1
8305,35,1
8306,778,1
8307,691,1
8308,88,1
8309,773,1
8310,502,1
8311,316,1
8312,531,1
8313,752,1
8314,990,1
8316,454,1
8317,121,1
8318,538,1
8320,953,1
8321,306,1
8322,269,1
8323,152,1
8324,87,1
8325,728,1
8326,7,1
8327,5,1
8328,875,1
8329,473,1
8330,398,1
8334,32,1
8335,71,1
8336,254,1
8337,918,1
8338,833,1
8339,190,1
8340,505,1
8342,881,1
8344,336,1
8345,266,1
8346,105,1
8347,287,1
8350,75,1
8352,651,1
8353,891,1
8354,889,1
8355,335,1
8356,508,1
8357,119,1
8358,500,1
8359,22,1
8362,615,1
8363,509,1
8364,207,1
8366,492,1
8367,27,1
8368,552,1
8369,469,1
8370,769,1
8371,757,1
8372,998,1
8375,33,1
8376,405,1
8377,148,1
8380,789,1
8381,831,1
8382,211,1
8383,560,1
8384,322,1
8385,411,1
8386,850,1
8388,924,1
8390,647,1
8391,98,1
8392,556,1
8393,529,1
8395,927,1
8396,598,1
8397,661,1
8399,710,1
8400,564,1
8403,208,1
8406,494,1
8408,667,1
8409,978,1
8411,463,1
8412,547,1
8415,882,1
8416,348,1
8417,745,1
8418,231,1
8419,823,1
8421,577,1
8423,522,1
8424,279,1
8425,163,1
8426,421,1
8427,631,1
8428,84,1
8429,100,1
8430,169,1
8431,212,1
8432,513,1
8433,151,1
8434,94,1
8435,711,1
8436,20,1
8438,417,1
8439,332,1
8440,55,1
8441,202,1
8442,532,1
8443,884,1
8445,818,1
8446,570,1
8447,559,1
8449,994,1
8451,888,1
8453,390,1
8454,625,1
8455,858,1
8456,813,1
8457,258,1
8458,140,1
8459,897,1
8460,796,1
8461,82,1
8462,604,1
8463,684,1
8464,74,1
8465,378,1
8466,524,1
8467,841,1
8468,495,1
8469,164,1
8470,198,1
8471,914,1
8472,136,1
8473,659,1
8475,14,1
8476,575,1
8477,242,1
8478,834,1
8479,250,1
8480,41,1
8481,255,1
8482,68,1
8486,569,1
8487,326,1
8488,658,1
8490,481,1
8491,698,1
8492,58,1
8493,397,1
8494,650,1
8495,546,1
8496,622,1
8497,412,1
8498,675,1
8499,616,1
8500,737,1
8503,578,1
8504,95,1
8505,971,1
8506,589,1
8507,265,1
8509,955,1
8510,137,1
8511,614,1
8512,338,1
8514,496,1
8515,2,1
8516,890,1
8517,679,1
8518,693,1
8521,191,1
8522,354,1
8524,185,1
8525,440,1
8527,526,1
8528,791,1
8529,311,1
8532,948,1
8533,639,1
8534,261,1
8536,972,1
8537,819,1
8539,213,1
8541,733,1
8542,919,1
8543,782,1
8545,38,1
8546,584,1
8547,947,1
8548,967,1
8550,92,1
8551,669,1
8553,270,1
8554,846,1
8555,511,1
8556,257,1
8557,644,1
8560,319,1
8562,370,1
8563,654,1
8564,920,1
8565,329,1
8567,351,1
8568,581,1
8570,249,1
8571,942,1
8572,457,1
8573,899,1
8574,824,1
8575,607,1
8576,788,1
8577,676,1
8579,206,1
8580,587,1
8581,836,1
8582,883,1
8583,134,1
8584,239,1
8585,907,1
8586,491,1
8587,753,1
8588,510,1
8591,106,1
8593,862,1
8594,79,1
8596,540,1
8597,572,1
8598,895,1
8600,929,1
8601,738,1
8602,681,1
8603,161,1
8604,251,1
8605,116,1
8607,992,1
8608,805,1
8609,145,1
8610,997,1
8611,931,1
8612,281,1
8613,820,1
8614,797,1
8615,483,1
8617,749,1
8618,989,1
8619,466,1
8620,352,1
8621,62,1
8622,624,1
8624,96,1
8625,656,1
8626,640,1
8627,19,1
8628,419,1
8629,108,1
8631,915,1
8632,216,1
8633,376,1
8634,381,1
8635,574,1
8636,701,1
8637,72,1
8638,160,1
8639,549,1
8640,449,1
8641,371,1
8642,57,1
8643,396,1
8644,389,1
8645,586,1
8646,434,1
8647,672,1
8648,987,1
8649,784,1
8650,712,1
8652,413,1
8653,641,1
8655,194,1
8656,384,1
8658,864,1
8659,666,1
8660,99,1
8662,227,1
8663,422,1
8666,490,1
8667,617,1
8668,945,1
8669,803,1
8670,394,1
8671,764,1
8672,60,1
8676,912,1
8678,274,1
8679,178,1
8680,498,1
8681,916,1
8682,209,1
8684,557,1
8685,874,1
8686,548,1
8688,751,1
8689,184,1
8692,932,1
8694,774,1
8695,910,1
8697,853,1
8698,795,1
8699,356,1
8700,273,1
8701,594,1
8702,655,1
8703,315,1
8704,229,1
8705,602,1
8706,23,1
8707,938,1
8710,4,1
8711,925,1
8712,840,1
8714,484,1
8715,905,1
8716,966,1
8717,688,1
8718,740,1
8719,285,1
8720,276,1
8721,372,1
8722,983,1
8723,700,1
8725,426,1
8726,981,1
8727,520,1
8728,629,1
8729,771,1
8732,649,1
8733,416,1
