GroupPeriod,Period,group_event_set_id,EventId,output_set_id,Quantile
1916,569,1,815,1,0.22283886
1916,569,1,816,1,0.9953038
1916,569,1,817,1,0.4243353
1918,987,1,1429,1,0.7313648
1919,315,1,434,1,0.5488652
1923,542,1,774,1,0.43551335
1923,542,1,775,1,0.291616
1924,532,1,754,1,0.07730076
1926,849,1,1234,1,0.8312103
1928,415,1,591,1,0.81599593
1929,38,1,61,1,0.29455706
1929,38,1,62,1,0.9642316
1929,38,1,63,1,0.8042194
1930,757,1,1096,1,0.4376164
1930,757,1,1097,1,0.10411539
1932,465,1,672,1,0.7435348
1932,465,1,673,1,0.13459776
1932,465,1,674,1,0.36851594
1933,88,1,128,1,0.30207953
1933,88,1,129,1,0.785652
1933,88,1,130,1,0.70755416
1934,368,1,513,1,0.5301472
1935,383,1,541,1,0.3113049
1935,383,1,542,1,0.18779439
1936,975,1,1413,1,0.9517854
1936,975,1,1414,1,0.79568636
1936,975,1,1415,1,0.74713415
1937,216,1,308,1,0.057083786
1938,9,1,13,1,0.56140375
1938,9,1,14,1,0.8204455
1938,9,1,15,1,0.7685722
1938,9,1,16,1,0.3693718
1938,9,1,17,1,0.77375156
1940,112,1,154,1,0.08182693
1940,112,1,155,1,0.8984187
1940,112,1,156,1,0.007891903
1940,112,1,157,1,0.57513124
1941,772,1,1122,1,0.3305
1942,258,1,361,1,0.40893948
1942,258,1,362,1,0.88866997
1942,258,1,363,1,0.9372863
1942,258,1,364,1,0.7337179
1944,683,1,988,1,0.5251219
1944,683,1,989,1,0.07532645
1944,683,1,990,1,0.51416117
1945,411,1,582,1,0.14820433
1945,411,1,583,1,0.5178618
1945,411,1,584,1,0.5321995
1945,411,1,585,1,0.455336
1946,163,1,240,1,0.468496
1947,92,1,132,1,0.8168835
1947,92,1,133,1,0.29234898
1948,860,1,1250,1,0.08607261
1948,860,1,1251,1,0.76154643
1948,860,1,1252,1,0.62673545
1949,27,1,45,1,0.9093634
1949,27,1,46,1,0.051384598
1950,460,1,661,1,0.5695905
1950,460,1,662,1,0.9863161
1951,690,1,995,1,0.9992463
1953,116,1,161,1,0.29275855
1953,116,1,162,1,0.03058674
1953,116,1,163,1,0.39021826
1954,58,1,86,1,0.88051015
1954,58,1,87,1,0.52738976
1955,670,1,966,1,0.2246085
1956,380,1,536,1,0.9357448
1956,380,1,537,1,0.65996784
1958,254,1,351,1,0.5346922
1958,254,1,352,1,0.01999583
1959,622,1,891,1,0.14376166
1960,201,1,293,1,0.55529946
1963,602,1,859,1,0.49275282
1963,602,1,860,1,0.23434688
1964,666,1,953,1,0.18805468
1964,666,1,954,1,0.1527065
1964,666,1,955,1,0.11136858
1966,556,1,798,1,0.9839179
1968,627,1,896,1,0.279489
1968,627,1,897,1,0.7917912
1970,54,1,80,1,0.8780111
1971,640,1,916,1,0.86032426
1972,97,1,137,1,0.81143755
1972,97,1,138,1,0.98958725
1973,224,1,313,1,0.67620414
1973,224,1,314,1,0.025401337
1975,926,1,1338,1,0.94921076
1975,926,1,1339,1,0.6279806
1975,926,1,1340,1,0.19951256
1976,758,1,1098,1,0.75467646
1976,758,1,1099,1,0.30018482
1976,758,1,1100,1,0.0695507
1978,762,1,1103,1,0.25918493
1978,762,1,1104,1,0.10672903
1979,716,1,1030,1,0.3328392
1980,284,1,399,1,0.2757997
1981,778,1,1128,1,0.23058018
1981,778,1,1129,1,0.8582108
1983,887,1,1289,1,0.13382484
1983,887,1,1290,1,0.9515144
1984,895,1,1301,1,0.10772745
1984,895,1,1302,1,0.7831973
1985,920,1,1331,1,0.40038472
1986,966,1,1397,1,0.45182082
1986,966,1,1398,1,0.24451381
1986,966,1,1399,1,0.6896507
1988,635,1,907,1,0.46879798
1988,635,1,908,1,0.44367108
1989,243,1,338,1,0.82956135
1990,238,1,331,1,0.8556853
1991,270,1,380,1,0.05721312
1992,992,1,1436,1,0.5187056
1992,992,1,1437,1,0.38595122
1994,281,1,395,1,0.39081052
1994,281,1,396,1,0.8124476
1995,948,1,1375,1,0.18294783
1995,948,1,1376,1,0.44856432
1997,51,1,75,1,0.7063555
1997,51,1,76,1,0.5349098
1997,51,1,77,1,0.872113
1997,51,1,78,1,0.2831327
1998,746,1,1084,1,0.2100601
1998,746,1,1085,1,0.22852598
1998,746,1,1086,1,0.6135328
1998,746,1,1087,1,0.49518922
1999,140,1,192,1,0.08357549
2000,416,1,592,1,0.64288133
2000,416,1,593,1,0.77205414
2001,56,1,83,1,0.14660132
2001,56,1,84,1,0.7139047
2002,860,1,1250,1,0.21645014
2002,860,1,1251,1,0.9560418
2002,860,1,1252,1,0.4542684
2003,231,1,324,1,0.46377072
2003,231,1,325,1,0.87207234
2003,231,1,326,1,0.04451521
2004,112,1,154,1,0.18939388
2004,112,1,155,1,0.66287947
2004,112,1,156,1,0.3150784
2004,112,1,157,1,0.5380827
2005,7,1,9,1,0.5201564
2005,7,1,10,1,0.20253548
2005,7,1,11,1,0.0581683
2006,727,1,1050,1,0.12853019
2008,672,1,967,1,0.9728843
2008,672,1,968,1,0.9037095
2009,983,1,1424,1,0.1894649
2010,840,1,1227,1,0.57450914
2012,794,1,1157,1,0.15302104
2012,794,1,1158,1,0.057472922
2012,794,1,1159,1,0.1001703
2013,257,1,355,1,0.07327875
2013,257,1,356,1,0.945864
2013,257,1,357,1,0.020866062
2013,257,1,358,1,0.02984453
2013,257,1,359,1,0.6209399
2013,257,1,360,1,0.77502084
2014,857,1,1245,1,0.26442212
2014,857,1,1246,1,0.48207512
2016,224,1,313,1,0.070069835
2016,224,1,314,1,0.34177426
2017,897,1,1303,1,0.7381584
2017,897,1,1304,1,0.377734
2017,897,1,1305,1,0.2264436
2018,922,1,1332,1,0.938485
2020,154,1,227,1,0.26863155
2021,72,1,108,1,0.80309236
2022,688,1,993,1,0.2703229
2022,688,1,994,1,0.53407764
2023,553,1,791,1,0.24226715
2023,553,1,792,1,0.037073053
2023,553,1,793,1,0.16617739
2023,553,1,794,1,0.5686274
2024,134,1,182,1,0.57187176
2024,134,1,183,1,0.6191282
2025,722,1,1041,1,0.45111033
2025,722,1,1042,1,0.80702984
2025,722,1,1043,1,0.5996218
2025,722,1,1044,1,0.027261661
2026,317,1,441,1,0.39714724
2026,317,1,442,1,0.08793282
2027,662,1,950,1,0.43689477
2028,436,1,637,1,0.9459041
2028,436,1,638,1,0.5324198
2029,926,1,1338,1,0.13639659
2029,926,1,1339,1,0.93227786
2029,926,1,1340,1,0.59145975
2031,801,1,1170,1,0.92391235
2031,801,1,1171,1,0.9819975
2032,931,1,1346,1,0.4131849
2032,931,1,1347,1,0.118088156
2032,931,1,1348,1,0.029113756
2032,931,1,1349,1,0.17694767
2033,552,1,790,1,0.9182962
2036,38,1,61,1,0.20483214
2036,38,1,62,1,0.008253265
2036,38,1,63,1,0.003368706
2038,620,1,887,1,0.01872738
2038,620,1,888,1,0.099778354
2038,620,1,889,1,0.27020487
2039,881,1,1276,1,0.5050022
2040,280,1,392,1,0.16300865
2040,280,1,393,1,0.23939335
2040,280,1,394,1,0.2325161
2045,793,1,1154,1,0.2599435
2045,793,1,1155,1,0.09546116
2045,793,1,1156,1,0.28841078
2046,511,1,725,1,0.37054265
2046,511,1,726,1,0.30199352
2047,333,1,467,1,0.11272387
2049,416,1,592,1,0.9118376
2049,416,1,593,1,0.14112818
2051,581,1,833,1,0.36517042
2051,581,1,834,1,0.5401945
2053,356,1,500,1,0.08646647
2053,356,1,501,1,0.7944738
2054,362,1,508,1,0.85014546
2055,701,1,1008,1,0.21688063
2056,814,1,1190,1,0.75743884
2056,814,1,1191,1,0.2634042
2057,918,1,1324,1,0.6272269
2057,918,1,1325,1,0.18862903
2058,300,1,414,1,0.9013879
2059,549,1,788,1,0.06591462
2059,549,1,789,1,0.6777474
2062,78,1,117,1,0.037847165
2062,78,1,118,1,0.9578638
2064,640,1,916,1,0.5287235
2066,191,1,280,1,0.6861938
2066,191,1,281,1,0.6380655
2067,148,1,213,1,0.21086359
2067,148,1,214,1,0.40649134
2069,389,1,547,1,0.19613892
2071,782,1,1136,1,0.59929764
2071,782,1,1137,1,0.6822155
2072,387,1,546,1,0.47684166
2073,382,1,539,1,0.9454441
2073,382,1,540,1,0.021032851
2075,675,1,971,1,0.59615993
2076,616,1,879,1,0.35701975
2076,616,1,880,1,0.471534
2077,313,1,433,1,0.8223414
2078,925,1,1336,1,0.7128733
2078,925,1,1337,1,0.68946016
2079,328,1,458,1,0.84819347
2079,328,1,459,1,0.48168218
2081,135,1,184,1,0.22918339
2082,677,1,975,1,0.4892943
2083,991,1,1433,1,0.9774069
2083,991,1,1434,1,0.42853215
2083,991,1,1435,1,0.08342035
2085,381,1,538,1,0.50014883
2087,842,1,1229,1,0.75607234
2088,543,1,776,1,0.024225034
2088,543,1,777,1,0.32424617
2088,543,1,778,1,0.43155476
2089,60,1,89,1,0.05032751
2089,60,1,90,1,0.7378908
2091,867,1,1259,1,0.13916941
2093,291,1,406,1,0.9813951
2093,291,1,407,1,0.1403436
2094,433,1,632,1,0.05131854
2094,433,1,633,1,0.6331521
2094,433,1,634,1,0.51542664
2095,268,1,376,1,0.041134402
2095,268,1,377,1,0.58278143
2095,268,1,378,1,0.9018439
2096,744,1,1079,1,0.29791552
2098,632,1,904,1,0.88033867
2098,632,1,905,1,0.86549425
2098,632,1,906,1,0.12823564
2100,370,1,516,1,0.5681456
2102,816,1,1192,1,0.6237737
2102,816,1,1193,1,0.9002197
2102,816,1,1194,1,0.23729286
2103,34,1,56,1,0.05845247
2103,34,1,57,1,0.7947201
2105,678,1,976,1,0.19653316
2105,678,1,977,1,0.8147753
2106,899,1,1308,1,0.6969617
2107,32,1,51,1,0.8714532
2107,32,1,52,1,0.03171323
2108,213,1,306,1,0.22513005
2108,213,1,307,1,0.7528151
2110,496,1,708,1,0.27890766
2111,992,1,1436,1,0.7670354
2111,992,1,1437,1,0.77039254
2112,648,1,928,1,0.3219133
2112,648,1,929,1,0.40787748
2113,75,1,113,1,0.9553586
2113,75,1,114,1,0.81301093
2114,679,1,978,1,0.49174684
2115,296,1,410,1,0.4140462
2116,555,1,796,1,0.6547654
2116,555,1,797,1,0.41329575
2117,16,1,25,1,0.7689706
2117,16,1,26,1,0.8338993
2117,16,1,27,1,0.4771562
2117,16,1,28,1,0.55594516
2118,667,1,956,1,0.89191616
2118,667,1,957,1,0.29779178
2118,667,1,958,1,0.7701714
2119,278,1,390,1,0.37108105
2121,944,1,1370,1,0.8177094
2122,497,1,709,1,0.27759397
2123,316,1,435,1,0.83598363
2123,316,1,436,1,0.638117
2123,316,1,437,1,0.9307334
2123,316,1,438,1,0.6477544
2123,316,1,439,1,0.34706268
2123,316,1,440,1,0.47648677
2126,681,1,982,1,0.060971785
2126,681,1,983,1,0.12850966
2127,904,1,1310,1,0.04630249
2128,31,1,48,1,0.7521062
2128,31,1,49,1,0.9061377
2128,31,1,50,1,0.5322895
2129,916,1,1323,1,0.007701176
2131,514,1,731,1,0.5190298
2132,150,1,215,1,0.8463872
2132,150,1,216,1,0.75169533
2133,240,1,333,1,0.116621464
2133,240,1,334,1,0.6943211
2134,77,1,115,1,0.73295015
2134,77,1,116,1,0.0058356277
2135,759,1,1101,1,0.7786658
2135,759,1,1102,1,0.64167976
2136,692,1,997,1,0.009653465
2136,692,1,998,1,0.6083939
2137,179,1,263,1,0.46716502
2137,179,1,264,1,0.33212936
2138,687,1,992,1,0.5716066
2139,886,1,1288,1,0.030152148
2140,836,1,1224,1,0.7857651
2141,862,1,1253,1,0.07177963
2142,51,1,75,1,0.8141076
2142,51,1,76,1,0.2039503
2142,51,1,77,1,0.24995346
2142,51,1,78,1,0.89030045
2143,190,1,279,1,0.7216512
2144,114,1,160,1,0.12800685
2145,938,1,1359,1,0.15067585
2145,938,1,1360,1,0.100240685
2147,537,1,765,1,0.38287568
2148,693,1,999,1,0.2263747
2148,693,1,1000,1,0.12889387
2149,255,1,353,1,0.5440504
2149,255,1,354,1,0.6027271
2151,894,1,1300,1,0.4708939
2152,155,1,228,1,0.16957225
2152,155,1,229,1,0.45272863
2153,810,1,1184,1,0.3920542
2153,810,1,1185,1,0.37869424
2154,942,1,1367,1,0.6784455
2155,243,1,338,1,0.85898334
2156,559,1,802,1,0.7666102
2157,329,1,460,1,0.1829858
2158,817,1,1195,1,0.002171803
2159,829,1,1218,1,0.10775839
2160,704,1,1013,1,0.95745945
2162,318,1,443,1,0.68074757
2162,318,1,444,1,0.7839927
2162,318,1,445,1,0.71075904
2162,318,1,446,1,0.61323845
2163,571,1,820,1,0.011303895
2163,571,1,821,1,0.10043221
2163,571,1,822,1,0.39283136
2163,571,1,823,1,0.20053142
2164,680,1,979,1,0.63574475
2164,680,1,980,1,0.7947947
2164,680,1,981,1,0.6382502
2165,440,1,640,1,0.4196313
2166,371,1,517,1,0.52694404
2166,371,1,518,1,0.08998365
2166,371,1,519,1,0.9465365
2167,879,1,1275,1,0.31658056
2169,960,1,1391,1,0.4183377
2170,305,1,419,1,0.87893105
2170,305,1,420,1,0.0077327928
2170,305,1,421,1,0.94031674
2172,366,1,509,1,0.6493188
2172,366,1,510,1,0.35229635
2172,366,1,511,1,0.97504085
2174,54,1,80,1,0.6342124
2176,884,1,1284,1,0.9286055
2176,884,1,1285,1,0.5768363
2176,884,1,1286,1,0.44524905
2176,884,1,1287,1,0.39833006
2177,943,1,1368,1,0.78264236
2177,943,1,1369,1,0.6223858
2178,669,1,959,1,0.28449798
2178,669,1,960,1,0.7223793
2178,669,1,961,1,0.18336816
2178,669,1,962,1,0.16101247
2178,669,1,963,1,0.43841755
2178,669,1,964,1,0.7724604
2178,669,1,965,1,0.56386346
2181,334,1,468,1,0.24464765
2181,334,1,469,1,0.7930818
2181,334,1,470,1,0.8134025
2182,380,1,536,1,0.98526466
2182,380,1,537,1,0.3215088
2183,131,1,179,1,0.08588332
2184,752,1,1092,1,0.7096705
2186,970,1,1406,1,0.98254585
2187,244,1,339,1,0.07990728
2188,118,1,165,1,0.105246216
2188,118,1,166,1,0.7295352
2189,88,1,128,1,0.12589052
2189,88,1,129,1,0.12922657
2189,88,1,130,1,0.27897495
2190,642,1,918,1,0.9235855
2190,642,1,919,1,0.17647804
2190,642,1,920,1,0.23050727
2191,846,1,1232,1,0.6595538
2191,846,1,1233,1,0.6723053
2193,151,1,217,1,0.530353
2193,151,1,218,1,0.9221701
2194,287,1,401,1,0.20155327
2195,330,1,461,1,0.5551164
2196,423,1,605,1,0.9299802
2196,423,1,606,1,0.9184693
2196,423,1,607,1,0.5856194
2198,49,1,72,1,0.6714107
2198,49,1,73,1,0.21468125
2199,494,1,706,1,0.8960787
2201,763,1,1105,1,0.637071
2201,763,1,1106,1,0.5325581
2201,763,1,1107,1,0.79271525
2201,763,1,1108,1,0.11241486
2202,663,1,951,1,0.503077
2202,663,1,952,1,0.10574862
2203,124,1,169,1,0.11609893
2203,124,1,170,1,0.79709756
2206,379,1,531,1,0.14007388
2206,379,1,532,1,0.3247524
2206,379,1,533,1,0.39696857
2206,379,1,534,1,0.92212445
2206,379,1,535,1,0.12892583
2207,26,1,44,1,0.7174573
2208,769,1,1117,1,0.89046156
2209,547,1,782,1,0.019812183
2209,547,1,783,1,0.5691856
2210,779,1,1130,1,0.96531034
2211,952,1,1380,1,0.13220024
2211,952,1,1381,1,0.243314
2211,952,1,1382,1,0.49605185
2212,263,1,369,1,0.6139658
2212,263,1,370,1,0.8622626
2213,684,1,991,1,0.006970984
2214,599,1,855,1,0.08704754
2215,57,1,85,1,0.9778341
2216,285,1,400,1,0.03202435
2218,254,1,351,1,0.17541829
2218,254,1,352,1,0.6096144
2219,142,1,195,1,0.77672786
2219,142,1,196,1,0.47209802
2219,142,1,197,1,0.06767586
2219,142,1,198,1,0.1219805
2220,855,1,1243,1,0.25522408
2222,279,1,391,1,0.3355133
2223,147,1,212,1,0.248878
2225,978,1,1419,1,0.57208383
2226,818,1,1196,1,0.40972856
2226,818,1,1197,1,0.33062315
2227,326,1,456,1,0.16696426
2228,700,1,1003,1,0.60222584
2228,700,1,1004,1,0.48554268
2228,700,1,1005,1,0.35493514
2228,700,1,1006,1,0.41944784
2228,700,1,1007,1,0.7262474
2229,475,1,684,1,0.0073755556
2230,89,1,131,1,0.15670505
2231,144,1,200,1,0.066397905
2231,144,1,201,1,0.6477913
2231,144,1,202,1,0.2921702
2231,144,1,203,1,0.29821768
2231,144,1,204,1,0.29850906
2233,936,1,1356,1,0.52092606
2234,473,1,679,1,0.5372531
2234,473,1,680,1,0.051067553
2234,473,1,681,1,0.71061444
2235,171,1,251,1,0.347566
2236,184,1,271,1,0.7256647
2237,360,1,505,1,0.43069893
2238,705,1,1014,1,0.20105965
2238,705,1,1015,1,0.5763851
2238,705,1,1016,1,0.077782914
2238,705,1,1017,1,0.86886096
2240,888,1,1291,1,0.59290236
2243,143,1,199,1,0.9350194
2245,426,1,618,1,0.79668385
2245,426,1,619,1,0.4546283
2245,426,1,620,1,0.69277173
2245,426,1,621,1,0.3542607
2246,441,1,641,1,0.51274127
2246,441,1,642,1,0.20970602
2247,645,1,923,1,0.019107053
2248,460,1,661,1,0.5629884
2248,460,1,662,1,0.44518265
2249,557,1,799,1,0.8982162
2250,99,1,140,1,0.62352216
2251,220,1,311,1,0.58322704
2252,302,1,415,1,0.9167485
2253,745,1,1080,1,0.17839417
2253,745,1,1081,1,0.7341835
2253,745,1,1082,1,0.927371
2253,745,1,1083,1,0.93114364
2254,181,1,265,1,0.93093914
2254,181,1,266,1,0.08023786
2254,181,1,267,1,0.6144324
2254,181,1,268,1,0.6442557
2255,519,1,736,1,0.69411135
2255,519,1,737,1,0.12393368
2256,96,1,136,1,0.5231198
2258,516,1,732,1,0.9351431
2258,516,1,733,1,0.14984527
2259,565,1,811,1,0.066298954
2260,354,1,499,1,0.06979869
2261,297,1,411,1,0.86033267
2261,297,1,412,1,0.5781566
2262,813,1,1189,1,0.33673853
2263,427,1,622,1,0.0094717415
2264,424,1,608,1,0.14214104
2264,424,1,609,1,0.19112039
2264,424,1,610,1,0.8239038
2264,424,1,611,1,0.6201919
2267,152,1,219,1,0.6487674
2267,152,1,220,1,0.68218845
2267,152,1,221,1,0.04262371
2267,152,1,222,1,0.8538102
2267,152,1,223,1,0.6761671
2267,152,1,224,1,0.7565459
2267,152,1,225,1,0.8627097
2269,912,1,1318,1,0.5868748
2269,912,1,1319,1,0.63702583
2269,912,1,1320,1,0.9273013
2270,524,1,740,1,0.08785614
2271,956,1,1388,1,0.3792642
2272,780,1,1131,1,0.7092961
2272,780,1,1132,1,0.32264504
2273,368,1,513,1,0.6066719
2274,390,1,548,1,0.2547811
2274,390,1,549,1,0.21003151
2276,939,1,1361,1,0.03901015
2276,939,1,1362,1,0.2279452
2276,939,1,1363,1,0.8505085
2277,260,1,365,1,0.79545194
2278,889,1,1292,1,0.35607007
2279,602,1,859,1,0.74468344
2279,602,1,860,1,0.33027557
2280,950,1,1378,1,0.58381146
2280,950,1,1379,1,0.25482994
2281,914,1,1321,1,0.36416024
2283,893,1,1298,1,0.21823068
2283,893,1,1299,1,0.32604182
2284,22,1,36,1,0.67824733
2284,22,1,37,1,0.8111086
2285,546,1,781,1,0.29817685
2286,839,1,1225,1,0.43028036
2286,839,1,1226,1,0.586591
2287,719,1,1037,1,0.3298866
2288,193,1,283,1,0.31867823
2288,193,1,284,1,0.1687293
2288,193,1,285,1,0.32495302
2289,831,1,1219,1,0.22192839
2290,574,1,825,1,0.86054105
2290,574,1,826,1,0.84720504
2290,574,1,827,1,0.7442471
2291,211,1,303,1,0.6893339
2291,211,1,304,1,0.7269456
2292,578,1,831,1,0.81390375
2292,578,1,832,1,0.1498853
2294,86,1,125,1,0.6268703
2294,86,1,126,1,0.28044423
2295,756,1,1094,1,0.95202136
2295,756,1,1095,1,0.8600557
2296,644,1,922,1,0.063992925
2297,613,1,876,1,0.66948044
2298,495,1,707,1,0.8899615
2299,792,1,1152,1,0.37280193
2299,792,1,1153,1,0.86726743
2300,246,1,340,1,0.12216228
2300,246,1,341,1,0.98336864
2301,457,1,656,1,0.2606446
2301,457,1,657,1,0.5793776
2302,281,1,395,1,0.07847876
2302,281,1,396,1,0.13107996
2303,409,1,579,1,0.47830352
2304,823,1,1204,1,0.09080478
2307,853,1,1240,1,0.05091454
2307,853,1,1241,1,0.6636176
2307,853,1,1242,1,0.21505791
2308,198,1,289,1,0.47979867
2308,198,1,290,1,0.64610744
2308,198,1,291,1,0.744507
2310,707,1,1020,1,0.059481744
2311,611,1,874,1,0.96927774
2314,643,1,921,1,0.76390195
2315,95,1,135,1,0.013597915
2316,156,1,230,1,0.641752
2318,332,1,465,1,0.95700395
2318,332,1,466,1,0.16582584
2319,265,1,371,1,0.13920462
2321,349,1,491,1,0.8073539
2321,349,1,492,1,0.49031532
2323,711,1,1024,1,0.49950358
2323,711,1,1025,1,0.9573971
2325,875,1,1268,1,0.72603
2325,875,1,1269,1,0.20487665
2327,348,1,489,1,0.94553715
2327,348,1,490,1,0.55756426
2328,807,1,1179,1,0.4121244
2328,807,1,1180,1,0.43794775
2329,447,1,646,1,0.15969793
2331,97,1,137,1,0.630686
2331,97,1,138,1,0.009476432
2334,575,1,828,1,0.66991323
2336,386,1,544,1,0.35878772
2336,386,1,545,1,0.28408515
2337,873,1,1266,1,0.61770105
2338,303,1,416,1,0.029858908
2338,303,1,417,1,0.24253592
2339,989,1,1430,1,0.477312
2339,989,1,1431,1,0.2203475
2340,949,1,1377,1,0.16740988
2341,995,1,1441,1,0.49309886
2342,691,1,996,1,0.8646149
2343,577,1,829,1,0.2656039
2343,577,1,830,1,0.8889868
2344,639,1,913,1,0.50424397
2344,639,1,914,1,0.67320913
2344,639,1,915,1,0.9835571
2346,404,1,566,1,0.38899696
2346,404,1,567,1,0.779039
2347,567,1,812,1,0.61100507
2348,195,1,287,1,0.9936853
2349,189,1,278,1,0.69376147
2351,569,1,814,1,0.86108446
2351,569,1,815,1,0.8584268
2351,569,1,816,1,0.81782466
2351,569,1,817,1,0.82521045
2352,859,1,1248,1,0.50451845
2352,859,1,1249,1,0.8696016
2353,749,1,1088,1,0.4001081
2353,749,1,1089,1,0.20964634
2353,749,1,1090,1,0.4366379
2355,927,1,1341,1,0.8271769
2355,927,1,1342,1,0.40870196
2357,339,1,480,1,0.9749679
2359,462,1,666,1,0.74936247
2359,462,1,667,1,0.6683208
2359,462,1,668,1,0.4298841
2360,649,1,930,1,0.24788316
2361,784,1,1140,1,0.87479234
2363,450,1,649,1,0.70759636
2364,133,1,180,1,0.16566114
2364,133,1,181,1,0.5630386
2365,290,1,405,1,0.60881364
2366,207,1,299,1,0.6162793
2367,62,1,92,1,0.24173178
2367,62,1,93,1,0.21403736
2368,641,1,917,1,0.8064463
2369,138,1,189,1,0.27969822
2369,138,1,190,1,0.76179117
2369,138,1,191,1,0.7681216
2370,509,1,721,1,0.3681205
2370,509,1,722,1,0.9062285
2371,239,1,332,1,0.24371667
2372,74,1,111,1,0.7126755
2372,74,1,112,1,0.08604062
2373,186,1,274,1,0.15897359
2373,186,1,275,1,0.3441113
2374,425,1,612,1,0.7847068
2374,425,1,613,1,0.093976915
2374,425,1,614,1,0.82258093
2374,425,1,615,1,0.3737303
2374,425,1,616,1,0.9065346
2374,425,1,617,1,0.36713567
2375,1,1,1,1,0.7876555
2376,984,1,1425,1,0.9495274
2376,984,1,1426,1,0.79611987
2377,910,1,1316,1,0.49199077
2377,910,1,1317,1,0.5133968
2378,607,1,866,1,0.5194042
2378,607,1,867,1,0.3147365
2378,607,1,868,1,0.86710095
2378,607,1,869,1,0.8312459
2378,607,1,870,1,0.8834862
2379,188,1,277,1,0.18877801
2380,674,1,970,1,0.16850808
2381,887,1,1289,1,0.14059328
2381,887,1,1290,1,0.024879614
2382,41,1,64,1,0.35761154
2382,41,1,65,1,0.60261023
2382,41,1,66,1,0.9394385
2382,41,1,67,1,0.081811875
2383,751,1,1091,1,0.31951156
2385,251,1,347,1,0.31678084
2387,608,1,871,1,0.90928507
2387,608,1,872,1,0.12736498
2388,79,1,119,1,0.451388
2390,50,1,74,1,0.5223083
2392,673,1,969,1,0.089925624
2394,37,1,60,1,0.60239476
2395,27,1,45,1,0.08949453
2395,27,1,46,1,0.14225057
2396,227,1,319,1,0.6225108
2397,647,1,925,1,0.99032223
2397,647,1,926,1,0.59292233
2397,647,1,927,1,0.9772753
2398,106,1,149,1,0.24020033
2401,652,1,935,1,0.3467677
2402,967,1,1400,1,0.92578065
2402,967,1,1401,1,0.87697333
2402,967,1,1402,1,0.1379167
2402,967,1,1403,1,0.7148273
2402,967,1,1404,1,0.27345243
2404,796,1,1161,1,0.3702121
2404,796,1,1162,1,0.87714565
2404,796,1,1163,1,0.44081816
2405,594,1,840,1,0.66710025
2406,990,1,1432,1,0.4253148
2407,787,1,1145,1,0.14596438
2408,175,1,257,1,0.7184166
2408,175,1,258,1,0.16668606
2409,401,1,562,1,0.49920788
2409,401,1,563,1,0.7871597
2409,401,1,564,1,0.15769559
2410,490,1,701,1,0.028843073
2411,325,1,455,1,0.34474492
2413,955,1,1386,1,0.12539087
2413,955,1,1387,1,0.06798052
2414,469,1,677,1,0.06338871
2414,469,1,678,1,0.5848259
2415,361,1,506,1,0.74300134
2415,361,1,507,1,0.5596605
2416,504,1,715,1,0.17075115
2416,504,1,716,1,0.62825954
2416,504,1,717,1,0.7991256
2417,250,1,346,1,0.32252768
2419,596,1,841,1,0.92251194
2419,596,1,842,1,0.77533334
2419,596,1,843,1,0.6108265
2419,596,1,844,1,0.75241494
2419,596,1,845,1,0.39315835
2420,491,1,702,1,0.29557726
2421,71,1,107,1,0.5288172
2425,965,1,1396,1,0.8467011
2426,799,1,1168,1,0.44222337
2429,82,1,120,1,0.52499014
2429,82,1,121,1,0.22007635
2430,820,1,1199,1,0.9406388
2430,820,1,1200,1,0.37894353
2430,820,1,1201,1,0.033472378
2430,820,1,1202,1,0.011966337
2431,809,1,1181,1,0.7203923
2431,809,1,1182,1,0.901929
2431,809,1,1183,1,0.36185497
2432,216,1,308,1,0.016158856
2433,844,1,1230,1,0.32428765
2433,844,1,1231,1,0.22253647
2435,116,1,161,1,0.7423403
2435,116,1,162,1,0.2447515
2435,116,1,163,1,0.7774264
2436,341,1,483,1,0.70609266
2436,341,1,484,1,0.03403652
2436,341,1,485,1,0.36442882
2437,731,1,1055,1,0.2402574
2437,731,1,1056,1,0.24224584
2438,247,1,342,1,0.17341056
2440,800,1,1169,1,0.2142155
2441,429,1,624,1,0.5492847
2441,429,1,625,1,0.3589237
2441,429,1,626,1,0.54612786
2443,877,1,1270,1,0.9242583
2443,877,1,1271,1,0.19513515
2443,877,1,1272,1,0.0046249568
2444,520,1,738,1,0.3527134
2445,772,1,1122,1,0.6777913
2446,163,1,240,1,0.15719277
2447,864,1,1254,1,0.6406472
2447,864,1,1255,1,0.03529922
2447,864,1,1256,1,0.47406834
2451,631,1,902,1,0.3531367
2451,631,1,903,1,0.5020905
2452,832,1,1220,1,0.35983258
2454,932,1,1350,1,0.024906164
2455,937,1,1357,1,0.456491
2455,937,1,1358,1,0.9908942
2456,327,1,457,1,0.9788345
2457,48,1,71,1,0.9454011
2458,597,1,846,1,0.1756968
2458,597,1,847,1,0.29092452
2458,597,1,848,1,0.4514671
2459,345,1,487,1,0.3787476
2460,903,1,1309,1,0.07815431
2461,413,1,587,1,0.099537335
2461,413,1,588,1,0.5902266
2461,413,1,589,1,0.33620965
2461,413,1,590,1,0.28154707
2462,812,1,1187,1,0.7003885
2462,812,1,1188,1,0.27521753
2463,399,1,560,1,0.9564941
2463,399,1,561,1,0.17110471
2464,261,1,366,1,0.2225971
2465,774,1,1124,1,0.71168554
2466,248,1,343,1,0.04995339
